info,rate,title,title2,hot,img_url
梁文道 / 广西师范大学出版社 / 2010-10 / 35.00元,"
                我执

                
              ",,8.0,"(
                    24907人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s3705488.jpg
[澳] 马克斯·苏萨克 / 孙张静 / 南海出版公司 / 2007-8 / 25.00元,"
                偷书贼

                
              ",The Book Thief,8.0,"(
                    24568人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s2686452.jpg
[美]  凯利·麦格尼格尔 / 王岑卉 / 文化发展出版社(原印刷工业出版社) / 2012-8 / 39.80元,"
                自控力

                
                  ","The Willpower Instinct:How Self-control Works,Why it Matters,and What You Can do to Get More of It",8.3,"(
                    23663人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s10685385.jpg
[美] 哈珀·李 / 高红梅 / 译林出版社 / 2012-9 / 32.00元,"
                杀死一只知更鸟

                
              ",To Kill a Mocking Bird,9.2,"(
                    20856人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s23128183.jpg
（日）东野圭吾 / 徐建雄 / 南海出版公司 / 2010-3 / 28.00元,"
                流星之绊

                
                  ",流星の絆,7.7,"(
                    25342人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s26581474.jpg
[美] E.B.怀特 / 任溶溶 / 上海译文出版社 / 2004-5 / 17.00元,"
                夏洛的网

                
              ",Charlotte's Web,8.5,"(
                    22504人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s1120437.jpg
[奥] 卡夫卡 / 叶廷芳 / 浙江文艺出版社 / 2003-4 / 16.00元,"
                变形记

                
                  ",,8.4,"(
                    23070人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s26042134.jpg
[日] 村上春树 / 施小炜 / 南海出版公司 / 2013-10-1 / 39.50元,"
                没有色彩的多崎作和他的巡礼之年

                
              ",色彩を持たない多崎つくると、彼の巡礼の年,8.2,"(
                    23223人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s27094300.jpg
鲁迅 / 京华出版社 / 2006-3 / 39.80元,"
                狂人日记

                
              ",,8.6,"(
                    22020人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s1426308.jpg
吴晓波 / 中信出版社 浙江人民出版社 / 2007-1 / 35.00,"
                激荡三十年（上）

                
                  ",,8.8,"(
                    21466人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s10431840.jpg
木心 口述 / 广西师范大学出版社 / 2013-1-10 / 98.00元,"
                文学回忆录（全2册）

                
                  ",,9.2,"(
                    20078人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s24611679.jpg
[法国] 儒尔·凡尔纳 / 沈国华 / 译林出版社 / 2002-9 / 19.50元,"
                海底两万里

                
              ",,8.4,"(
                    22104人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s1817666.jpg
[美] 戴尔·卡耐基 / 袁玲 / 中国发展出版社 / 2008-1 / 25.00元,"
                人性的弱点全集

                
              ",How to Win Friends and Influence People,8.3,"(
                    22005人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s27266511.jpg
江南 / 新世界出版社 / 2005-6 / 20.00元,"
                九州·缥缈录

                
              ",,8.8,"(
                    20510人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s1520169.jpg
刘震云 / 长江文艺出版社 / 2009-3 / 29.80,"
                一句顶一万句

                
              ",,8.7,"(
                    20823人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s6916838.jpg
[英] 阿加莎·克里斯蒂 / 宫英海 / 人民文学出版社 / 2006-5 / 22.00元,"
                尼罗河上的惨案

                
              ",Death on the Nile,8.7,"(
                    20717人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s1683067.jpg
王小波 / 文化艺术出版社 / 1997 / 18.80元,"
                我的精神家园

                
                  ",,9.1,"(
                    19234人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s1016763.jpg
萧红 / 百花文艺出版社 / 2005-01 / 19.00,"
                呼兰河传

                
                  ",,8.9,"(
                    19720人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s1167060.jpg
吴军 / 电子工业出版社 / 2011-8 / 55.00元,"
                浪潮之巅

                
              ",,9.1,"(
                    19032人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s6807265.jpg
[日] 岛田庄司 / 王鹏帆 / 新星出版社 / 2008-9 / 28.00,"
                占星术杀人魔法

                
              ",占星術殺人事件,8.3,"(
                    20767人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s3943801.jpg
[日] 村上春树 / 林少华 / 上海译文出版社 / 2002-6 / 25.00元,"
                舞！舞！舞！

                
              ",,8.3,"(
                    21042人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s1231290.jpg
龙应台 / 文汇出版社 / 2005-8 / 25.00元,"
                野火集

                
                  ",,8.8,"(
                    19612人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s1469589.jpg
路遥 / 北京十月文艺出版社 / 2009-5 / 20.00元,"
                人生

                
              ",,8.4,"(
                    20294人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s3847911.jpg
史铁生 / 春风文艺出版社 / 2002-5 / 25.00元,"
                我与地坛

                
                  ",,9.0,"(
                    18926人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s1151479.jpg
苏童 / 上海文艺出版社 / 2004-8 / 23.00元,"
                妻妾成群

                
              ",,8.2,"(
                    21125人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s6478105.jpg
[美]莉兹•克里莫 / 周高逸 / 雅众文化/天津人民出版社 / 2015-8 / 39.00元,"
                你今天真好看

                
              ",The Little World of Liz Climo,8.7,"(
                    19597人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s28369176.jpg
[美] 史蒂芬·柯维 / 高新勇 / 中国青年出版社 / 2011-6 / 29.00元,"
                高效能人士的七个习惯（精华版）

                
              ",The Seven Habits of Highly Effective People,8.2,"(
                    20563人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s1067863.jpg
（清）沈复 / 人民文学出版社 / 1999/1 / 5.70元,"
                浮生六记

                
              ",,8.9,"(
                    18707人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s2280094.jpg
海子 / 人民文学出版社 / 1999-04 / 15.40,"
                海子的诗

                
              ",,8.9,"(
                    18263人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s1067491.jpg
[法] 莫泊桑 / 顾加琛 等 / 河北教育出版社 / 2005-2 / 28.00元,"
                项链

                
                  ",,8.3,"(
                    19565人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s1240228.jpg
[美]马里奥·普佐 / 周汉林 / 译林出版社 / 1997-8 / 23.30元,"
                教父

                
              ",The Godfather,9.0,"(
                    17824人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s2832939.jpg
林达 / 生活·读书·新知三联书店 / 2002-5 / 35.00元,"
                带一本书去巴黎

                
              ",,8.5,"(
                    18732人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s3186863.jpg
[日] 村上春树 / 林少华 / 上海译文出版社 / 2001-8 / 18.80元,"
                寻羊冒险记

                
              ",,8.1,"(
                    19727人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s1029647.jpg
黄仁宇 / 生活·读书·新知三联书店 / 2007-2 / 19.00元,"
                中国大历史

                
              ",,8.3,"(
                    19396人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s2523433.jpg
刘瑜 / 浙江大学出版社 / 2013-1 / 36.00元,"
                观念的水位

                
              ",,8.3,"(
                    19199人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s26846213.jpg
[美] 尼尔·波兹曼 / 章艳 / 广西师范大学出版社 / 2011-6 / 29.80元,"
                娱乐至死

                
              ",Amusing Ourselves to Death,8.6,"(
                    18641人评价
                )",,https://img3.doubanio.com/view/subject/m/public/s6776106.jpg
齐邦媛 / 生活·读书·新知三联书店 / 2010-10 / 39.00元,"
                巨流河

                
              ",,8.7,"(
                    18189人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s4494379.jpg
[英] 阿加莎·克里斯蒂 / 张江云 / 人民文学出版社 / 2006-5 / 21.00元,"
                罗杰疑案

                
              ",The Murder of Roger Ackroyd,8.9,"(
                    17647人评价
                )",,https://img1.doubanio.com/view/subject/m/public/s1772249.jpg
